project_name,date,active_addresses_aggregation_daily,active_addresses_aggregation_monthly,active_addresses_aggregation_over_30_day_window,active_contracts_daily,active_contracts_monthly,active_contracts_weekly,active_developers_daily,active_developers_weekly,closed_issues_daily,closed_issues_monthly,closed_issues_weekly,comments_daily,comments_weekly,commits_daily,commits_weekly,contributors_daily,contributors_weekly,forks_daily,forks_weekly,gas_fees_daily,gas_fees_monthly,gas_fees_over_180_day_window,gas_fees_over_30_day_window,gas_fees_over_90_day_window,gas_fees_weekly,merged_pull_requests_daily,merged_pull_requests_monthly,merged_pull_requests_weekly,opened_issues_daily,opened_issues_monthly,opened_issues_weekly,opened_pull_requests_daily,opened_pull_requests_monthly,opened_pull_requests_weekly,releases_daily,releases_weekly,repositories_daily,repositories_weekly,stars_daily,stars_weekly,transactions_daily,transactions_monthly,transactions_over_180_day_window,transactions_weekly
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-19,14714.0,,,7.0,,,,,,,,,,,,,,,,1.0339144900280532,,,,,,,,,,,,,,,,,,,,,41124.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-20,15469.0,,,7.5,,,,,,,,,,,,,,,,0.6708646350033692,,,,,,,,,,,,,,,,,,,,,42963.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-21,16738.0,,,7.5,,,,,,,,,,,,,,,,0.6428214908760042,,,,,,,,,,,,,,,,,,,,,45819.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-22,15205.5,,,8.0,,8.5,,,,,,,,,,,,,,1.2309583955095276,,,,,13.021614701123779,,,,,,,,,,,,,,,,42611.0,,,321111.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-23,16300.0,,,8.0,,,,,,,,,,,,,,,,1.6360116369843958,,,,,,,,,,,,,,,,,,,,,45744.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-24,14946.0,,,8.0,,,,,,,,,,,,,,,,2.020250290203324,,,,,,,,,,,,,,,,,,,,,40952.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-25,17669.0,,,7.5,,,,,,,,,,,,,,,,2.2552775440294432,,,,,,,,,,,,,,,,,,,,,47509.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-26,17846.5,,,8.5,,,,,,,,,,,,,,,,2.290205334844564,,,,,,,,,,,,,,,,,,,,,49694.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-27,18326.5,,,7.5,,,,,,,,,,,,,,,,1.892341813507677,,,,,,,,,,,,,,,,,,,,,49502.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-28,16664.5,,,7.5,,,,,,,,,,,,,,,,1.6965696860448234,,,,,,,,,,,,,,,,,,,,,45098.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-29,17568.0,,,7.5,,8.5,,,,,,,,,,,,,,1.928108740787444,,,,,6.717114988544698,,,,,,,,,,,,,,,,47352.5,,,209682.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-04-30,17847.5,,,8.0,,,,,,,,,,,,,,,,1.815821888114935,,,,,,,,,,,,,,,,,,,,,48745.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-01,14171.0,119065.5,,8.5,9.0,,,,,,,,,,,,,,,1.1790695841188452,10.588162237608753,,,,,,,,,,,,,,,,,,,,37712.0,454644.0,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-02,7447.0,,,7.5,,,,,,,,,,,,,,,,0.5166286228608087,,,,,,,,,,,,,,,,,,,,,20028.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-03,6866.5,,,7.5,,,,,,,,,,,,,,,,0.590390542437827,,,,,,,,,,,,,,,,,,,,,20077.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-04,6078.0,,,8.0,,,,,,,,,,,,,,,,0.33472541001461253,,,,,,,,,,,,,,,,,,,,,17719.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-05,6300.5,,,8.0,,,,,,,,,,,,,,,,0.352370200210226,,,,,,,,,,,,,,,,,,,,,18048.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-06,7587.0,,,8.0,,8.0,,,,,,,,,,,,,,0.4766097512380748,,,,,3.742552570880557,,,,,,,,,,,,,,,,21156.5,,,133569.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-07,7138.5,,,7.5,,,,,,,,,,,,,,,,0.5544986752075187,,,,,,,,,,,,,,,,,,,,,20014.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-08,7375.0,,,7.0,,,,,,,,,,,,,,,,0.5579180185735317,,,,,,,,,,,,,,,,,,,,,21116.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-09,7509.0,,,7.5,,,,,,,,,,,,,,,,0.7916114475215724,,,,,,,,,,,,,,,,,,,,,21329.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-10,7751.0,,,7.5,,,,,,,,,,,,,,,,0.8127358809200453,,,,,,,,,,,,,,,,,,,,,22436.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-11,5136.0,,,7.0,,,,,,,,,,,,,,,,0.27498320772171736,,,,,,,,,,,,,,,,,,,,,14995.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-12,4613.0,,,7.5,,,,,,,,,,,,,,,,0.27419558969809266,,,,,,,,,,,,,,,,,,,,,12520.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-13,6454.5,,,7.5,,8.0,,,,,,,,,,,,,,0.4364979162245165,,,,,1.8109162232736835,,,,,,,,,,,,,,,,17988.5,,,105545.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-14,5971.5,,,7.5,,,,,,,,,,,,,,,,0.36667851717626204,,,,,,,,,,,,,,,,,,,,,16375.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-15,5480.0,,,8.0,,,,,,,,,,,,,,,,0.27391370131316695,,,,,,,,,,,,,,,,,,,,,15051.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-16,5858.0,,,8.0,,,,,,,,,,,,,,,,0.27358063873176824,,,,,,,,,,,,,,,,,,,,,16337.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-17,6420.5,,,7.5,,,,,,,,,,,,,,,,0.27614042287428686,,,,,,,,,,,,,,,,,,,,,17849.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-18,4149.5,,,7.0,,,,,,,,,,,,,,,,0.1046872076723237,,,,,,,,,,,,,,,,,,,,,12089.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-19,3466.0,,,6.5,,,,,,,,,,,,,,,,0.07941781928135759,,,,,,,,,,,,,,,,,,,,,9854.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-20,3856.0,,,7.0,,8.5,,,,,,,,,,,,,,0.1329852632001658,,,,,1.5249380320720114,,,,,,,,,,,,,,,,11191.0,,,61325.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-21,3836.0,,,7.0,,,,,,,,,,,,,,,,0.278506284631059,,,,,,,,,,,,,,,,,,,,,11320.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-22,3748.5,,,7.0,,,,,,,,,,,,,,,,0.24692365579990325,,,,,,,,,,,,,,,,,,,,,10881.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-23,2951.0,,,6.5,,,,,,,,,,,,,,,,0.2860366126325875,,,,,,,,,,,,,,,,,,,,,7779.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-24,2700.0,,,7.5,,,,,,,,,,,,,,,,0.1991588472516604,,,,,,,,,,,,,,,,,,,,,6843.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-25,2517.0,,,7.0,,,,,,,,,,,,,,,,0.1818135741367562,,,,,,,,,,,,,,,,,,,,,6462.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-26,2519.5,,,7.5,,,,,,,,,,,,,,,,0.1995137944198786,,,,,,,,,,,,,,,,,,,,,6848.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-27,2821.0,,,7.0,,7.5,,,,,,,,,,,,,,0.19583844630341302,,,,,0.5476449423516262,,,,,,,,,,,,,,,,7543.5,,,48904.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-28,3174.5,,,7.0,,,,,,,,,,,,,,,,0.21164928386570633,,,,,,,,,,,,,,,,,,,,,9530.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-29,2360.5,,,7.0,,,,,,,,,,,,,,,,0.09110913340328969,,,,,,,,,,,,,,,,,,,,,7338.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-30,2944.5,,,7.0,,,,,,,,,,,,,,,,0.02747489445650815,,,,,,,,,,,,,,,,,,,,,9366.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-05-31,2231.5,,,7.0,,,,,,,,,,,,,,,,0.01049929371125775,,,,,,,,,,,,,,,,,,,,,6842.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-01,1308.5,49661.5,,7.0,8.5,,,,,,,,,,,,,,,0.00645496235438065,1.409626798402585,,,,,,,,,,,,,,,,,,,,4184.5,179240.5,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-02,1305.5,,,7.0,,,,,,,,,,,,,,,,0.00461892825707065,,,,,,,,,,,,,,,,,,,,,4099.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-03,1771.5,,,7.5,,8.0,,,,,,,,,,,,,,0.0233546862741946,,,,,0.2550137264798288,,,,,,,,,,,,,,,,5386.0,,,33603.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-04,1881.5,,,6.5,,,,,,,,,,,,,,,,0.0455443088519239,,,,,,,,,,,,,,,,,,,,,5749.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-05,1806.0,,,6.5,,,,,,,,,,,,,,,,0.06420580541754155,,,,,,,,,,,,,,,,,,,,,5303.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-06,1533.0,,,7.0,,,,,,,,,,,,,,,,0.035622767706129446,,,,,,,,,,,,,,,,,,,,,4571.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-07,1622.0,,,7.5,,,,,,,,,,,,,,,,0.0426221052469401,,,,,,,,,,,,,,,,,,,,,4678.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-08,1378.0,,,7.0,,,,,,,,,,,,,,,,0.0243264048801846,,,,,,,,,,,,,,,,,,,,,4132.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-09,1168.5,,,7.0,,,,,,,,,,,,,,,,0.019337648102914152,,,,,,,,,,,,,,,,,,,,,3782.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-10,1220.5,,,7.5,,7.5,,,,,,,,,,,,,,0.0266441443198345,,,,,0.14438116413035515,,,,,,,,,,,,,,,,3816.5,,,39391.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-11,1325.5,,,7.0,,,,,,,,,,,,,,,,0.0290179644244134,,,,,,,,,,,,,,,,,,,,,4312.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-12,2313.0,,,6.5,,,,,,,,,,,,,,,,0.0418286170208893,,,,,,,,,,,,,,,,,,,,,6830.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-13,2423.0,,,6.5,,,,,,,,,,,,,,,,0.0169446027524816,,,,,,,,,,,,,,,,,,,,,8008.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-14,2139.0,,,7.0,,,,,,,,,,,,,,,,0.0131739622719547,,,,,,,,,,,,,,,,,,,,,5982.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-15,1982.5,,,7.0,,,,,,,,,,,,,,,,0.0090019092659685,,,,,,,,,,,,,,,,,,,,,5398.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-16,1692.0,,,7.0,,,,,,,,,,,,,,,,0.0077699640748128,,,,,,,,,,,,,,,,,,,,,5043.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-17,1296.5,,,7.5,,8.0,,,,,,,,,,,,,,0.0211018893060574,,,,,0.6545969843100614,,,,,,,,,,,,,,,,3973.0,,,50245.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-18,1210.0,,,8.0,,,,,,,,,,,,,,,,0.03871259703201315,,,,,,,,,,,,,,,,,,,,,3498.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-19,2232.5,,,7.0,,,,,,,,,,,,,,,,0.0697455702060514,,,,,,,,,,,,,,,,,,,,,7628.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-20,2692.5,,,7.5,,,,,,,,,,,,,,,,0.1586549166430009,,,,,,,,,,,,,,,,,,,,,8918.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-21,3046.0,,,7.0,,,,,,,,,,,,,,,,0.19893804755843084,,,,,,,,,,,,,,,,,,,,,10987.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-22,2294.0,,,7.0,,,,,,,,,,,,,,,,0.09932502681918749,,,,,,,,,,,,,,,,,,,,,7428.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-23,2194.0,,,6.5,,,,,,,,,,,,,,,,0.06811893674532014,,,,,,,,,,,,,,,,,,,,,7811.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-24,2502.0,,,7.0,,8.0,,,,,,,,,,,,,,0.05899119426073255,,,,,0.3445610328708884,,,,,,,,,,,,,,,,7336.5,,,47716.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-25,3361.5,,,7.0,,,,,,,,,,,,,,,,0.1528463265135788,,,,,,,,,,,,,,,,,,,,,8769.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-26,2508.0,,,7.5,,,,,,,,,,,,,,,,0.10105836696566,,,,,,,,,,,,,,,,,,,,,8684.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-27,1579.0,,,7.0,,,,,,,,,,,,,,,,0.0103973032070196,,,,,,,,,,,,,,,,,,,,,4544.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-28,2893.5,,,6.5,,,,,,,,,,,,,,,,0.01079372460220405,,,,,,,,,,,,,,,,,,,,,7746.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-29,1832.0,,,7.0,,,,,,,,,,,,,,,,0.0065250233762629995,,,,,,,,,,,,,,,,,,,,,5631.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-06-30,1520.5,,,6.5,,,,,,,,,,,,,,,,0.0039490939454296,,,,,,,,,,,,,,,,,,,,,5004.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-01,1801.5,31749.0,,7.0,8.5,7.0,,,,,,,,,,,,,,0.0193409255965075,0.8574650724794269,,,,0.275962656083792,,,,,,,,,,,,,,,,5682.5,115846.5,,34656.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-02,1845.5,,,7.0,,,,,,,,,,,,,,,,0.02275249163314745,,,,,,,,,,,,,,,,,,,,,5717.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-03,1626.0,,,6.5,,,,,,,,,,,,,,,,0.035963213365571046,,,,,,,,,,,,,,,,,,,,,4868.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-04,1581.0,,,6.5,,,,,,,,,,,,,,,,0.051555033630132446,,,,,,,,,,,,,,,,,,,,,4891.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-05,1498.0,,,6.5,,,,,,,,,,,,,,,,0.0790345749730086,,,,,,,,,,,,,,,,,,,,,4472.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-06,1667.5,,,7.0,,,,,,,,,,,,,,,,0.0424295924672782,,,,,,,,,,,,,,,,,,,,,4752.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-07,1523.5,,,7.0,,,,,,,,,,,,,,,,0.02488682441814645,,,,,,,,,,,,,,,,,,,,,4273.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-08,1527.0,,,7.0,,8.0,,,,,,,,,,,,,,0.05031166361102565,,,,,0.194346267311766,,,,,,,,,,,,,,,,4330.5,,,25462.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-09,1233.5,,,7.0,,,,,,,,,,,,,,,,0.0590459895288821,,,,,,,,,,,,,,,,,,,,,3627.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-10,1218.5,,,7.0,,,,,,,,,,,,,,,,0.0657494059308476,,,,,,,,,,,,,,,,,,,,,3687.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-11,1280.0,,,7.5,,,,,,,,,,,,,,,,0.00581701654040735,,,,,,,,,,,,,,,,,,,,,3950.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-12,1078.5,,,7.0,,,,,,,,,,,,,,,,0.00634555389671335,,,,,,,,,,,,,,,,,,,,,3450.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-13,1003.5,,,7.5,,,,,,,,,,,,,,,,0.00267943347861985,,,,,,,,,,,,,,,,,,,,,2897.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-14,1261.5,,,7.0,,,,,,,,,,,,,,,,0.0043972043252698,,,,,,,,,,,,,,,,,,,,,3519.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-15,1207.0,,,6.5,,8.0,,,,,,,,,,,,,,0.0149865502762336,,,,,0.24638886719504338,,,,,,,,,,,,,,,,3463.0,,,25473.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-16,1502.5,,,8.0,,,,,,,,,,,,,,,,0.02927764395222815,,,,,,,,,,,,,,,,,,,,,4154.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-17,1276.0,,,7.5,,,,,,,,,,,,,,,,0.03223217163325845,,,,,,,,,,,,,,,,,,,,,3543.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-18,1166.5,,,7.5,,,,,,,,,,,,,,,,0.0316705638422062,,,,,,,,,,,,,,,,,,,,,3220.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-19,1185.5,,,7.0,,,,,,,,,,,,,,,,0.03845506641150145,,,,,,,,,,,,,,,,,,,,,3339.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-20,1314.5,,,6.5,,,,,,,,,,,,,,,,0.0416916187998261,,,,,,,,,,,,,,,,,,,,,3661.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-21,1461.0,,,7.0,,,,,,,,,,,,,,,,0.0580752522797889,,,,,,,,,,,,,,,,,,,,,4092.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-22,1797.0,,,6.5,,7.5,,,,,,,,,,,,,,0.04558958759957675,,,,,0.12192822754906846,,,,,,,,,,,,,,,,4974.5,,,21526.5
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-23,862.5,,,6.5,,,,,,,,,,,,,,,,0.0265552821628428,,,,,,,,,,,,,,,,,,,,,2674.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-24,1028.0,,,7.5,,,,,,,,,,,,,,,,0.031620879095491605,,,,,,,,,,,,,,,,,,,,,2957.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-25,925.5,,,6.5,,,,,,,,,,,,,,,,0.0051463371149167506,,,,,,,,,,,,,,,,,,,,,2666.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-26,1020.5,,,6.5,,,,,,,,,,,,,,,,0.0051263132062573,,,,,,,,,,,,,,,,,,,,,3138.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-27,893.5,,,6.5,,,,,,,,,,,,,,,,0.00417195613508715,,,,,,,,,,,,,,,,,,,,,2766.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-28,728.5,,,7.5,,,,,,,,,,,,,,,,0.0037178722348954,,,,,,,,,,,,,,,,,,,,,2350.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-29,1084.0,,,6.5,,8.0,,,,,,,,,,,,,,0.010846302881004,,,,,0.039247057370534,,,,,,,,,,,,,,,,3195.0,,,24373.0
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-30,1024.0,,,7.5,,,,,,,,,,,,,,,,0.0040163306947477,,,,,,,,,,,,,,,,,,,,,3030.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-07-31,765.5,,,6.5,,,,,,,,,,,,,,,,0.003976420764007799,,,,,,,,,,,,,,,,,,,,,2503.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-08-01,605.0,15003.0,,6.5,8.5,,,,,,,,,,,,,,,0.0023828126464564,0.12889505426183473,,,,,,,,,1.0,,,,,,,,,,,1802.0,54624.5,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-08-02,1209.5,,,7.5,,,,,,,,,,,,,,,,0.0070899906864222,,,,,,,,,,,,,,,,,,,,,4283.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-08-03,1373.5,,,7.5,,,,,,,,,,,,,,,,0.0027639410629886,,,,,,,,,,,,,,,,,,,,,4969.5,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-08-04,1306.5,,,6.5,,,,,,,,,,,,,,,,0.0081712586349071,,,,,,,,,,,,,,,,,,,,,4590.0,,,
0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,2024-08-05,920.5,,,6.5,,8.0,,,,,,,,,,,,,,0.042148636921390606,,,,,0.07568638070389776,,,,,,,,,,,,,,,,3223.5,,,18935.5
